Image1,Image1_Path,Image2,Image2_Path,Similarity,Text Query
http://t3.gstatic.com/images?q=tbn:ANd9GcTA6C7nhMonKyz4cKCXtN6VxxP9JYuJqbEat5_SKt6f-iqdr53E,moon_2765/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcSpVjAYGnIpfLUthav6mBNnssWM5sy-JEdkHlQH0BE9c3tLrOyT,moon_2765/N.jpg,-1,moon
http://t1.gstatic.com/images?q=tbn:ANd9GcTqdh7VZ-W202UK2azpA_TxDYg2fOuRnPtueuENQHfXOWnOJCi7,further+seems+forever_2766/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcQzVW8wJ5UMjBiuXmoY_L7NaBMHv9MFyFqSM_Zctk15eldCJh0R,further+seems+forever_2766/P.jpg,1,further+seems+forever
http://t1.gstatic.com/images?q=tbn:ANd9GcTqdh7VZ-W202UK2azpA_TxDYg2fOuRnPtueuENQHfXOWnOJCi7,further+seems+forever_2766/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQ8Y5lmDfnFmyGDkNergwfLIT_7FcKi8XqRzYFcVsw_u6hadlnt,further+seems+forever_2766/N.jpg,-1,further+seems+forever
http://t2.gstatic.com/images?q=tbn:ANd9GcRHfdPCCfxGb43QErVro23B-S312JUgWvwxz9H4a5eGIc-fr_ve,beethoven_2767/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcTk8gCggoQHnXbi4s11As7-M_Bwj5iuUdaNzdhR62NjACPrvEL0,beethoven_2767/P.jpg,1,beethoven
http://t2.gstatic.com/images?q=tbn:ANd9GcRHfdPCCfxGb43QErVro23B-S312JUgWvwxz9H4a5eGIc-fr_ve,beethoven_2767/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcSuMosyiycp3h8h-kmU9hnI0wuhERXdY2ZKpk8aB0YEh68PZahA,beethoven_2767/N.jpg,-1,beethoven
http://t0.gstatic.com/images?q=tbn:ANd9GcQhgzLhR7rawDTx1HMUJpnv0lMdCfaZjlK0GHubgvT2OrYXDPfE,teen+titans_2768/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcQCVmsCf79va0Eri1za3LUij4okwlAuqZggWJCRFWZQpm8NLv1Q,teen+titans_2768/P.jpg,1,teen+titans
http://t0.gstatic.com/images?q=tbn:ANd9GcQhgzLhR7rawDTx1HMUJpnv0lMdCfaZjlK0GHubgvT2OrYXDPfE,teen+titans_2768/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcTBNfx0xBYOSBm0FviZW5h1Dh_E56TERZF_xy0u--XpaWDFufoF,teen+titans_2768/N.jpg,-1,teen+titans
http://t0.gstatic.com/images?q=tbn:ANd9GcQhgzLhR7rawDTx1HMUJpnv0lMdCfaZjlK0GHubgvT2OrYXDPfE,teen+titans_2769/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQ81BADx43-RWSg996EHcJmpO0g8_DQt67exWrTkfz1Uf5bEfMK,teen+titans_2769/P.jpg,1,teen+titans
http://t0.gstatic.com/images?q=tbn:ANd9GcQhgzLhR7rawDTx1HMUJpnv0lMdCfaZjlK0GHubgvT2OrYXDPfE,teen+titans_2769/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcS1VH49jE0L9SKoVq61RNZ0X9OokmA18KhrXYqpfikaQNtCVMXM,teen+titans_2769/N.jpg,-1,teen+titans
http://t2.gstatic.com/images?q=tbn:ANd9GcRXZIV74OcTCgueDrWStKuLJI1lOKx8VaXv8ZD5wvIpjMTeFvgn,shark_2770/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcQT7n2FPCeb0xn8SX6ajHjLC-2ARilVUgZQhSpIAQCSRxYGF6KY,shark_2770/P.jpg,1,shark
http://t2.gstatic.com/images?q=tbn:ANd9GcRXZIV74OcTCgueDrWStKuLJI1lOKx8VaXv8ZD5wvIpjMTeFvgn,shark_2770/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcSwYyuVJSq8i_kFPbOzjF-zi_cSmr0SFiE5gWDv51XUZlwb4esO,shark_2770/N.jpg,-1,shark
http://t2.gstatic.com/images?q=tbn:ANd9GcRXZIV74OcTCgueDrWStKuLJI1lOKx8VaXv8ZD5wvIpjMTeFvgn,shark_2771/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcTxS620AchGj0n9uyU6-KAzwDyXRXCRcRbzjgbXL8twHiy7Q73v,shark_2771/P.jpg,1,shark
http://t2.gstatic.com/images?q=tbn:ANd9GcRXZIV74OcTCgueDrWStKuLJI1lOKx8VaXv8ZD5wvIpjMTeFvgn,shark_2771/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcRpkhDdPXUe-g75bLvMq4thp1Cqcahld1ZUOFWKd98o0JMSNsJv,shark_2771/N.jpg,-1,shark
http://t0.gstatic.com/images?q=tbn:ANd9GcRn_U5jtQMn46JNP-UChazuQw5MTy9n7SSFc0HagsF6wtZBb9W4,baseball+bat_2772/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcRmNTzPBZQ-H0oxtSEp5BNoBVBtqcXXyT3oHDDIqgw_H6peKtjR,baseball+bat_2772/P.jpg,1,baseball+bat
http://t0.gstatic.com/images?q=tbn:ANd9GcRn_U5jtQMn46JNP-UChazuQw5MTy9n7SSFc0HagsF6wtZBb9W4,baseball+bat_2772/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcSdrYNaUNUwQfuYuiGrBnkxi4iftxsoynvnWh2_ljMFEYtRrdX6,baseball+bat_2772/N.jpg,-1,baseball+bat
http://t2.gstatic.com/images?q=tbn:ANd9GcQA_m74UuBNZlOIbK0PKu2Q6-mlAmpI1bulNOwOUuNwsxCEyzyJ,susan+b.+anthony_2773/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcQcTe6x-Hw4Suw3x5Wo1n8KSBckBGXOnbTBY6wTj_tDmufx7nKF,susan+b.+anthony_2773/P.jpg,1,susan+b.+anthony
http://t2.gstatic.com/images?q=tbn:ANd9GcQA_m74UuBNZlOIbK0PKu2Q6-mlAmpI1bulNOwOUuNwsxCEyzyJ,susan+b.+anthony_2773/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcQyhRTG7y5zrayiYdjTsCbo4bsESGr54jp3OnZBBZiVJIRePrJK,susan+b.+anthony_2773/N.jpg,-1,susan+b.+anthony
http://t2.gstatic.com/images?q=tbn:ANd9GcQA_m74UuBNZlOIbK0PKu2Q6-mlAmpI1bulNOwOUuNwsxCEyzyJ,susan+b.+anthony_2774/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRi6Cuq6f9tmK3CbSUFfSLWQ_g_rEwlXP48b8rb9r2QRddqAOIx,susan+b.+anthony_2774/P.jpg,1,susan+b.+anthony
http://t2.gstatic.com/images?q=tbn:ANd9GcQA_m74UuBNZlOIbK0PKu2Q6-mlAmpI1bulNOwOUuNwsxCEyzyJ,susan+b.+anthony_2774/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRwnByM5Tvmvgb29AIu-c5wEYKuk892NxT91i5IFJwsqhQG8_CY,susan+b.+anthony_2774/N.jpg,-1,susan+b.+anthony
http://t1.gstatic.com/images?q=tbn:ANd9GcTeMs_iZygj0H2Gd8NQvAZ-474OdUdjWNt_FdOSJPO_F-ghH_On,mickey+and+minnie_2775/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcR4YLd74TfscTeQX0cmMEfEU_dXLadPeG_JcS2GSzZHuoga7t9i,mickey+and+minnie_2775/P.jpg,1,mickey+and+minnie
http://t1.gstatic.com/images?q=tbn:ANd9GcTeMs_iZygj0H2Gd8NQvAZ-474OdUdjWNt_FdOSJPO_F-ghH_On,mickey+and+minnie_2775/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQNm9LeGzmasv5inwuiEZUffloP5y1uuENq-t4eMD9LP_H_YM-r,mickey+and+minnie_2775/N.jpg,-1,mickey+and+minnie
http://t1.gstatic.com/images?q=tbn:ANd9GcTeMs_iZygj0H2Gd8NQvAZ-474OdUdjWNt_FdOSJPO_F-ghH_On,mickey+and+minnie_2776/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQ11JGFTAA2itlbSFwpVUF7leB_vzIGv-o0QfprC45A0xdnbR_f,mickey+and+minnie_2776/P.jpg,1,mickey+and+minnie
http://t1.gstatic.com/images?q=tbn:ANd9GcTeMs_iZygj0H2Gd8NQvAZ-474OdUdjWNt_FdOSJPO_F-ghH_On,mickey+and+minnie_2776/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcSaU96ZQsap6xZ6PvJpFlhBbOuFihm1LEc20E4y7fQJk6oX65m1,mickey+and+minnie_2776/N.jpg,-1,mickey+and+minnie
http://t1.gstatic.com/images?q=tbn:ANd9GcQI-vQCGjHhcf61DJil1OVw-QVd2TnJpScH8aTX5tRH44KA-5sB,relient+k+pictures_2777/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQ6FkSAJmyO8iek9MXOPCpe8Tzos3A-i7l_VByEw9yQJXUQexMP,relient+k+pictures_2777/P.jpg,1,relient+k+pictures
http://t1.gstatic.com/images?q=tbn:ANd9GcQI-vQCGjHhcf61DJil1OVw-QVd2TnJpScH8aTX5tRH44KA-5sB,relient+k+pictures_2777/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcTw-UMCMSquDWafEd7s6mKXE29ovCi8IVgHk--jkO-JFHL5l-NJ,relient+k+pictures_2777/N.jpg,-1,relient+k+pictures
http://t0.gstatic.com/images?q=tbn:ANd9GcRKaFNgCGfpoojXyIcKu1vf-udjPAmmdaiY7t43Cd0AVE91RPWC,inuyasha+and+kagome_2778/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcTFVSo42oeEnUYuJ11FDqZgwYsZLlW7NcGy7cjtgWrYNdGLINXZ,inuyasha+and+kagome_2778/P.jpg,1,inuyasha+and+kagome
http://t0.gstatic.com/images?q=tbn:ANd9GcRKaFNgCGfpoojXyIcKu1vf-udjPAmmdaiY7t43Cd0AVE91RPWC,inuyasha+and+kagome_2778/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcSvdXPCkjHkyrIsl67SQg7zk2wW0GoIw8oc66Ih3lVxfhQFLCTg,inuyasha+and+kagome_2778/N.jpg,-1,inuyasha+and+kagome
http://t3.gstatic.com/images?q=tbn:ANd9GcTav-upUMyGl86MB-ggWAvGqQHyyzLMKFuKeBHNwOg7LgvNbcWB,slipknot_2779/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRdSFqWn2Hpb-oSwVSHkyZEAYabLqVgh4OBXdiorIGNWqXF8yRL,slipknot_2779/P.jpg,1,slipknot
http://t3.gstatic.com/images?q=tbn:ANd9GcTav-upUMyGl86MB-ggWAvGqQHyyzLMKFuKeBHNwOg7LgvNbcWB,slipknot_2779/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcTJNAsO0dZ_Lr_zj-jSn4oWoK-nBn_vX48N1SZA0YmIurYTO7AK,slipknot_2779/N.jpg,-1,slipknot
http://t3.gstatic.com/images?q=tbn:ANd9GcTav-upUMyGl86MB-ggWAvGqQHyyzLMKFuKeBHNwOg7LgvNbcWB,slipknot_2780/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcTn1R1uwsbqj1tR27jrOsW3qTUCLmbcNhsi1cLzGc6300-P1zwC,slipknot_2780/P.jpg,1,slipknot
http://t3.gstatic.com/images?q=tbn:ANd9GcTav-upUMyGl86MB-ggWAvGqQHyyzLMKFuKeBHNwOg7LgvNbcWB,slipknot_2780/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcRemA6DRLatJhT0O-daQWCTBF2pI6IRkmUCPK3FsuOFacIekeGK,slipknot_2780/N.jpg,-1,slipknot
http://t3.gstatic.com/images?q=tbn:ANd9GcTav-upUMyGl86MB-ggWAvGqQHyyzLMKFuKeBHNwOg7LgvNbcWB,slipknot_2781/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQkpit1YhxfFJt4S1DskI9B-Q1i47cliI2eB7AV5yOmgDHvbT-K,slipknot_2781/P.jpg,1,slipknot
http://t3.gstatic.com/images?q=tbn:ANd9GcTav-upUMyGl86MB-ggWAvGqQHyyzLMKFuKeBHNwOg7LgvNbcWB,slipknot_2781/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcQeUzjmSdMRiDGi17bzpd5_0voJRBLwTB8gHZmZj4NRF_lE-Npk,slipknot_2781/N.jpg,-1,slipknot
http://t1.gstatic.com/images?q=tbn:ANd9GcSHK1DpZTruIGnNCcR205_ksOfEypgbyFTo8NpgKI9sRanUccnB,sharapova_2782/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcQM6HLbKAZWgcovOm6UT8uPoIj3ETXDYUT7Tmfg0ucIKnNEJiSW,sharapova_2782/P.jpg,1,sharapova
http://t1.gstatic.com/images?q=tbn:ANd9GcSHK1DpZTruIGnNCcR205_ksOfEypgbyFTo8NpgKI9sRanUccnB,sharapova_2782/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcSVCYjH51mh9Vj1h71yCrbfbEC9uKV0geAjg-p0qb_CbHuttJ8j,sharapova_2782/N.jpg,-1,sharapova
http://t2.gstatic.com/images?q=tbn:ANd9GcTUX9RSpjJB1xMOrpj9zgmBdWEjEzrH-18Ds3RztaPRIQ-WYw3X,star_2783/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQfHM4cTgmhbhQiIVdRoSH_XFA2zBPjyZPhLA4Fokv6EQJ9s-As,star_2783/P.jpg,1,star
http://t2.gstatic.com/images?q=tbn:ANd9GcTUX9RSpjJB1xMOrpj9zgmBdWEjEzrH-18Ds3RztaPRIQ-WYw3X,star_2783/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcRjf6UaYzVZyz1np_FnyDs2sPdVmKKzxbSBpl93CeDwCAl-AuuE,star_2783/N.jpg,-1,star
http://t2.gstatic.com/images?q=tbn:ANd9GcTUX9RSpjJB1xMOrpj9zgmBdWEjEzrH-18Ds3RztaPRIQ-WYw3X,star_2784/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcROTT7IC2k_jEPGkKTXj1hh_95nJjW1Gm6815LDjq0CNNK2nW4c,star_2784/P.jpg,1,star
http://t2.gstatic.com/images?q=tbn:ANd9GcTUX9RSpjJB1xMOrpj9zgmBdWEjEzrH-18Ds3RztaPRIQ-WYw3X,star_2784/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcRRWQOoKvmrzh_CMA_kj-kDgM4GAa7euiwnqtXOHhub5uGf4om-,star_2784/N.jpg,-1,star
http://t0.gstatic.com/images?q=tbn:ANd9GcS66cYvLOAZnx9L8nY_0Fh6pxpw4XUi-zBc1vx8XQCwQn4-5jFY,toots_2785/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcREsTuhymhQ17U2vG9WB9tJBqUrg49oMdL7HLaG0n7ThZ5zlT4u,toots_2785/P.jpg,1,toots
http://t0.gstatic.com/images?q=tbn:ANd9GcS66cYvLOAZnx9L8nY_0Fh6pxpw4XUi-zBc1vx8XQCwQn4-5jFY,toots_2785/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcSl9PdWCsTvvMkVAcUXRKlXitwWbVKA6tF5m3bqNbh1fCG2kgmM,toots_2785/N.jpg,-1,toots
http://t1.gstatic.com/images?q=tbn:ANd9GcT_lZXpD0wPtJuqLs2GlQtf4uMF2QWRyIkcGthm-JpjZ5jt4LR7,fables_2786/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcSB9HcmlKnGqsEjyaZEjNNEfiOHLxA8YF-DjglsF87Rg7rCbQVA,fables_2786/P.jpg,1,fables
http://t1.gstatic.com/images?q=tbn:ANd9GcT_lZXpD0wPtJuqLs2GlQtf4uMF2QWRyIkcGthm-JpjZ5jt4LR7,fables_2786/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcS1TkOtFbDk8zZkGVmCl0tdRc3w_D642GxkNGXnH4RGe83DURC-,fables_2786/N.jpg,-1,fables
http://t3.gstatic.com/images?q=tbn:ANd9GcRgdy_cqCNzD1NFuJHP1l1c0jA4rUQVK4GjzbUlG-tBoTFOkmnS,girls+gone+wild_2787/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQn7FLMz-lJiaVlPVsLgGnHErHck3m2WtHb41L-OOo52Z8nNfO7,girls+gone+wild_2787/P.jpg,1,girls+gone+wild
http://t3.gstatic.com/images?q=tbn:ANd9GcRgdy_cqCNzD1NFuJHP1l1c0jA4rUQVK4GjzbUlG-tBoTFOkmnS,girls+gone+wild_2787/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcT0duqqXF9WP_h5FnOV8ud8emKDynYGGHz_UHQ5y-NHoF5bto3g,girls+gone+wild_2787/N.jpg,-1,girls+gone+wild
http://t3.gstatic.com/images?q=tbn:ANd9GcTvfI7EYxdRYEgh60hwpwsz9ni4P7rfLsCnsESYZjTT2cR7Birl,kim+novak_2788/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcQaCoVaDXp1aOht5BfPEvsUivZi17ibgY24Rnfruu1URwIoApSJ,kim+novak_2788/P.jpg,1,kim+novak
http://t3.gstatic.com/images?q=tbn:ANd9GcTvfI7EYxdRYEgh60hwpwsz9ni4P7rfLsCnsESYZjTT2cR7Birl,kim+novak_2788/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcSnz2p3_EZ-KtmCPXAxUafFON1HNLQaS2RmnaLVjaSeaAf9rKez,kim+novak_2788/N.jpg,-1,kim+novak
http://t0.gstatic.com/images?q=tbn:ANd9GcQuR0KGx2xWriVO2oDhs2eG-546TrKOhwHYSLznn47iDUYz9cqG,world+map_2789/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcS2Ot5fyxLH48Pd1C7s9sYJWAu2ao3dIA0YwM-szlWDC9lbNQCK,world+map_2789/P.jpg,1,world+map
http://t0.gstatic.com/images?q=tbn:ANd9GcQuR0KGx2xWriVO2oDhs2eG-546TrKOhwHYSLznn47iDUYz9cqG,world+map_2789/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcSze1KA_2zEpeJ0OGpRn0BbjrkyQy6z8v1sLG84o2jmnHYR-3pR,world+map_2789/N.jpg,-1,world+map
http://t2.gstatic.com/images?q=tbn:ANd9GcRl1qTipIR-jFMQZL3jlvqw_YstuunbnLoQW_944_yTtSsxu0-t,michael+jackson_2790/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcTtJWEoeA0a1pgtFnfiMvLt2HGGHifRlKQywwN37eKmcpPHpq6H,michael+jackson_2790/P.jpg,1,michael+jackson
http://t2.gstatic.com/images?q=tbn:ANd9GcRl1qTipIR-jFMQZL3jlvqw_YstuunbnLoQW_944_yTtSsxu0-t,michael+jackson_2790/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQAV-n8qkwd-M6oavyLIFdRq8an_-Bj9zC7C8wZ1zGk2QH91DO7,michael+jackson_2790/N.jpg,-1,michael+jackson
http://t1.gstatic.com/images?q=tbn:ANd9GcQEUAY57rqfCF7GahGpZbHFGpN1lObHpTRWr9iEns-rmROJNo31,linkin+park_2791/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcSwdXB_LWIbYUsPcoFXGLvazlXdmLRB13zaasHBSA1E_5kpqGIo,linkin+park_2791/P.jpg,1,linkin+park
http://t1.gstatic.com/images?q=tbn:ANd9GcQEUAY57rqfCF7GahGpZbHFGpN1lObHpTRWr9iEns-rmROJNo31,linkin+park_2791/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcSbG5F6ay5IviGCxrjmwwpwgBXPuBTs6NreKZ1wZdnX6fMlcsMv,linkin+park_2791/N.jpg,-1,linkin+park
http://t1.gstatic.com/images?q=tbn:ANd9GcQEUAY57rqfCF7GahGpZbHFGpN1lObHpTRWr9iEns-rmROJNo31,linkin+park_2792/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcRu6_pBN-OecaGDWsjr65A0kPITHnIKG5JcNjciUxEFdlOCblhz,linkin+park_2792/P.jpg,1,linkin+park
http://t1.gstatic.com/images?q=tbn:ANd9GcQEUAY57rqfCF7GahGpZbHFGpN1lObHpTRWr9iEns-rmROJNo31,linkin+park_2792/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcQ-0BigiGnTmMPTZHWId3xeVYXSpw4qm5qVrgLeS4x3e2C6cR6v,linkin+park_2792/N.jpg,-1,linkin+park
http://t2.gstatic.com/images?q=tbn:ANd9GcQdcY4Vkr3TTnf01Nrw6iMFjJz6sRlEfWgTLbPm1ewT-F_rpkBr,shark_2793/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcTT0aBvKZfWLhENs7Tb8__k-vSTsXxJsc2ubTqa1G6-7HILdYC1,shark_2793/P.jpg,1,shark
http://t2.gstatic.com/images?q=tbn:ANd9GcQdcY4Vkr3TTnf01Nrw6iMFjJz6sRlEfWgTLbPm1ewT-F_rpkBr,shark_2793/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcSpqOfcaCXFtP3Ecjx_VPWWRQM_zzaISwGTAFj39d0583_5fNPU,shark_2793/N.jpg,-1,shark
http://t1.gstatic.com/images?q=tbn:ANd9GcRKjND6GCr8KwDjDghrtrsm7DODWGdv1WceGQDCI1FyaQpq6u7c,batteries_2794/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcTuV4GkLxCMofyeX5kqX1uw2G_SyDiJT7dlQDfNpGYhAWczhohA,batteries_2794/P.jpg,1,batteries
http://t1.gstatic.com/images?q=tbn:ANd9GcRKjND6GCr8KwDjDghrtrsm7DODWGdv1WceGQDCI1FyaQpq6u7c,batteries_2794/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcTWX4dKnPw8BIWgcQIjl_lpdguI9KpyXXTntOGhQ8GtOW6GAypW,batteries_2794/N.jpg,-1,batteries
http://t3.gstatic.com/images?q=tbn:ANd9GcRrm5rTiB0VOH8DWx4ENaKsnAStzhCh2o0Ck9wsAOtaiDH1p9Yy,betty+boop_2795/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcRPNCLh0aGE6Z2lbhkMlDoikv8gGPQFX2P5QsWaG34sT6K8B-U0,betty+boop_2795/P.jpg,1,betty+boop
http://t3.gstatic.com/images?q=tbn:ANd9GcRrm5rTiB0VOH8DWx4ENaKsnAStzhCh2o0Ck9wsAOtaiDH1p9Yy,betty+boop_2795/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcQ-1HAOl7gX5nBHvHFeJczq5VnO3xqQwk-KeDsBN2hv2MOLvTn4,betty+boop_2795/N.jpg,-1,betty+boop
http://t0.gstatic.com/images?q=tbn:ANd9GcSazz3Jm2cR_Aj3hefR-gfkDXu1DZ7XwPTbR-kmLIlIjz6ec03c,system+of+a+down_2796/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcQajzo9RE17gL8QAp0Yp4Gb8g6RiHb9K5_hg06iVBwp4Ywdi7sD,system+of+a+down_2796/P.jpg,1,system+of+a+down
http://t0.gstatic.com/images?q=tbn:ANd9GcSazz3Jm2cR_Aj3hefR-gfkDXu1DZ7XwPTbR-kmLIlIjz6ec03c,system+of+a+down_2796/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcT33_rdauqnzjQ6OaY5r_xEjnxJxrzVI64IGvIsrnwuAu1ZyLWJ,system+of+a+down_2796/N.jpg,-1,system+of+a+down
http://t0.gstatic.com/images?q=tbn:ANd9GcQ3DD3TsJ6hD-_W4UYGu5xXJ663xY0Isa2trSGmD_UixFgNVJmk,jackson+browne_2797/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcSFNDWMdeF4nXNewYOdj9jjUS-cuybOhIofnI1vsdDlHH5xOSAE,jackson+browne_2797/P.jpg,1,jackson+browne
http://t0.gstatic.com/images?q=tbn:ANd9GcQ3DD3TsJ6hD-_W4UYGu5xXJ663xY0Isa2trSGmD_UixFgNVJmk,jackson+browne_2797/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcTUp7n60ukpkKE38-5RXOkAW84fFluL5B1dAH3DwCFLRc3nnAzD,jackson+browne_2797/N.jpg,-1,jackson+browne
http://t1.gstatic.com/images?q=tbn:ANd9GcRoAsvNt-3iL_LeGDGZxZ7ABOOawaJT5L140Ni-Nm2UFSw1F-89,homer+simpson_2798/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcRfz_cNE_w5RoW293vS3H4zAL66_eW1jq8v22gUqyzgSUtQasQi,homer+simpson_2798/P.jpg,1,homer+simpson
http://t1.gstatic.com/images?q=tbn:ANd9GcRoAsvNt-3iL_LeGDGZxZ7ABOOawaJT5L140Ni-Nm2UFSw1F-89,homer+simpson_2798/Q.jpg,http://t3.gstatic.com/images?q=tbn:ANd9GcR1YNSpB2BFRQAnSOP9evIWTm9htojXJ4zl9aZ5TTC0CrKwv7I7,homer+simpson_2798/N.jpg,-1,homer+simpson
http://t1.gstatic.com/images?q=tbn:ANd9GcRoAsvNt-3iL_LeGDGZxZ7ABOOawaJT5L140Ni-Nm2UFSw1F-89,homer+simpson_2799/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcRfz_cNE_w5RoW293vS3H4zAL66_eW1jq8v22gUqyzgSUtQasQi,homer+simpson_2799/P.jpg,1,homer+simpson
http://t1.gstatic.com/images?q=tbn:ANd9GcRoAsvNt-3iL_LeGDGZxZ7ABOOawaJT5L140Ni-Nm2UFSw1F-89,homer+simpson_2799/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcTdO3nq5Qs8y8ZXnkPvAEyByxiPrFA3uyAhks8swpd-lVNLiw5v,homer+simpson_2799/N.jpg,-1,homer+simpson
http://t1.gstatic.com/images?q=tbn:ANd9GcRoAsvNt-3iL_LeGDGZxZ7ABOOawaJT5L140Ni-Nm2UFSw1F-89,homer+simpson_2800/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcTIobJJHGbQXE5ydyIqEstg0-WAnOtqV2mJSWH0K80r2vXBjHcu,homer+simpson_2800/P.jpg,1,homer+simpson
http://t1.gstatic.com/images?q=tbn:ANd9GcRoAsvNt-3iL_LeGDGZxZ7ABOOawaJT5L140Ni-Nm2UFSw1F-89,homer+simpson_2800/Q.jpg,http://t2.gstatic.com/images?q=tbn:ANd9GcRiQ7RyJ2xW4BduEEYyDiflHbVK0xUb9PB1XfTW1o1Kgdgub3dJ,homer+simpson_2800/N.jpg,-1,homer+simpson
http://t1.gstatic.com/images?q=tbn:ANd9GcRoAsvNt-3iL_LeGDGZxZ7ABOOawaJT5L140Ni-Nm2UFSw1F-89,homer+simpson_2801/Q.jpg,http://t1.gstatic.com/images?q=tbn:ANd9GcQ2VVPNm5RRFKbgs0ASwp_KymeKCGfJbSuYtF8sbVdB3CoTHYXW,homer+simpson_2801/P.jpg,1,homer+simpson
http://t1.gstatic.com/images?q=tbn:ANd9GcRoAsvNt-3iL_LeGDGZxZ7ABOOawaJT5L140Ni-Nm2UFSw1F-89,homer+simpson_2801/Q.jpg,http://t0.gstatic.com/images?q=tbn:ANd9GcQwxiBrBI1Rtxy935UU1eeSpQYxbo6po_Ldp5InY5xlws3UQER6,homer+simpson_2801/N.jpg,-1,homer+simpson
